Region,Atmospheric Conditions,Fatalities in crash,Roadway,Roadway Area,Roadway Type,Road Type - Category,Age,Alcohol Results,Driver Over Federal Limit?,Person Type,Drug Involvement,Race,Gender,Injury Severity,Crash Date.month
South,Clear,1,Rural-Minor Collector,Rural,Minor Collector,Unknown,69,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,41,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,45,Unknown,Unknown,Pedestrian,Unknown,White,Male,Fatal Injury (K),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,52,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,63,0,No,Driver of a Motor Vehicle In-Transport,Yes,White,Male,Fatal Injury (K),2
South,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,16,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
South,Clear,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,33,0.24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
South,Cloudy,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,23,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,36,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,24,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,63,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,54,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,60,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Possible Injury (C),2
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,18,0.22,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Severe Crosswinds,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,32,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),2
West,Severe Crosswinds,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,34,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),2
West,Severe Crosswinds,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,82,0,No,Driver of a Motor Vehicle In-Transport,Unknown,American Indian (includes Aleuts and Eskimos),Male,Fatal Injury (K),2
Northeast,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,11,0,No,Pedestrian,Unknown,Unknown,Male,Fatal Injury (K),2
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,35,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
South,Clear,2,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,66,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),2
South,Clear,2,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,69,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,39,0.16,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,44,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),2
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,49,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),2
West,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,36,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,41,0.26,No,Pedestrian,Unknown,American Indian (includes Aleuts and Eskimos),Male,Fatal Injury (K),2
Midwest,Cloudy,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,Unknown,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Unknown,No Injury (O),2
West,Clear,5,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,7,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Clear,5,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,10,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Clear,5,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,12,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Clear,5,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,34,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Clear,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,27,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
South,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,58,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
South,Clear,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,72,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),2
Midwest,Cloudy,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,33,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
Midwest,Cloudy,2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,52,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Possible Injury (C),2
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,38,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,51,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,62,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Incapacitating Injury (A),2
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,51,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
South,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,18,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),2
South,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,20,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),2
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,19,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,19,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),2
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",2,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,77,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,23,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,50,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,87,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Incapacitating Injury (A),2
Midwest,Clear,1,Urban-Local Road or Street,Urban,Local Road or Street,Unknown,77,Unknown,Unknown,Pedestrian,Unknown,White,Female,Fatal Injury (K),2
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,57,0.1,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,50,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),2
Midwest,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,50,0,No,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),2
Northeast,Clear,1,Urban-Collector,Urban,Collector,Unknown,51,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),2
Northeast,Clear,1,Urban-Collector,Urban,Collector,Unknown,59,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Northeast,Clear,1,Urban-Principal Arterial-Other Freeways or Expressways,Urban,Principal Arterial,Other Freeways or Expressways,48,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,32,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Rural-Major Collector,Rural,Major Collector,Unknown,24,0.24,Yes,Driver of a Motor Vehicle In-Transport,Yes,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,7,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Possible Injury (C),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,18,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,22,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,35,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
Midwest,Cloudy,1,Urban-Minor Arterial,Urban,Minor Arterial,Unknown,25,0.23,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,33,0,No,Driver of a Motor Vehicle In-Transport,No,American Indian (includes Aleuts and Eskimos),Male,Fatal Injury (K),2
Northeast,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,23,0.09,No,Pedestrian,Unknown,White,Male,Fatal Injury (K),2
Northeast,Cloudy,1,Urban-Other Principal Arterial,Urban,Other Principal Arterial,Unknown,31,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Possible Injury (C),2
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,38,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),2
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,47,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
South,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,52,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
West,Clear,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,18,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,65,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
Midwest,"Fog, Smog, Smoke",1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,73,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
West,Clear,2,Rural-Major Collector,Rural,Major Collector,Unknown,37,0.14,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
West,Clear,2,Rural-Major Collector,Rural,Major Collector,Unknown,26,0.18,No,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
West,Cloudy,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,54,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),2
West,Cloudy,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,77,Unknown,Unknown,Pedestrian,No,Unknown,Female,Fatal Injury (K),2
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,11,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,20,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Possible Injury (C),2
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,77,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Rain,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,52,0,No,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Rain,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,26,0.09,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Filipino,Male,Fatal Injury (K),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,26,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,39,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,46,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,49,0.21,Yes,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,49,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,42,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,44,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,8,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Non-incapacitating Evident Injury (B),2
Midwest,Clear,1,Rural-Major Collector,Rural,Major Collector,Unknown,54,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Urban-Collector,Urban,Collector,Unknown,93,0,No,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,62,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,No Injury (O),2
Midwest,Clear,1,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,66,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Female,Fatal Injury (K),2
South,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,40,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),2
South,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,66,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
South,Clear,1,Urban-Principal Arterial-Interstate,Urban,Principal Arterial,Interstate,48,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),2
South,Rain,1,Rural-Major Collector,Rural,Major Collector,Unknown,38,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Male,Incapacitating Injury (A),2
South,Rain,1,Rural-Major Collector,Rural,Major Collector,Unknown,62,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,White,Male,Fatal Injury (K),2
Northeast,Clear,1,Unknown,Unknown,,Unknown,27,0.16,Yes,Driver of a Motor Vehicle In-Transport,No,Black,Male,Fatal Injury (K),2
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,45,0,No,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
West,Clear,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,22,0.15,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Clear,3,Rural-Local Road or Street,Rural,Local Road or Street,Unknown,14,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,White,Male,Fatal Injury (K),2
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,12,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,No Injury (O),2
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,61,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,No,Unknown,Female,No Injury (O),2
Midwest,Cloudy,1,Rural-Minor Arterial,Rural,Minor Arterial,Unknown,80,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Snow,1,Rural-Principal Arterial-Interstate,Rural,Principal Arterial,Interstate,37,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,7,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,Possible Injury (C),2
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,13,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Possible Injury (C),2
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,45,0,No,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,66,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Female,Non-incapacitating Evident Injury (B),2
West,Cloudy,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,72,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,No,Unknown,Male,Possible Injury (C),2
West,Rain,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,22,0.23,Yes,Driver of a Motor Vehicle In-Transport,Unknown,White,Female,Fatal Injury (K),2
West,Rain,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,64,Unknown,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Unknown,Male,No Injury (O),2
West,Clear,1,Rural-Principal Arterial-Other,Rural,Principal Arterial,Other,16,Unknown,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Unknown,Female,Non-incapacitating Evident Injury (B),2
